,Symbol,Name,Exchange,Sector,industry,dividendRate,exDividendDate,lastSplitDate,lastSplitFactor,Buy,Sell,Hold,Previous_Earnings_Date,Expected,Actual,Surprise,Future Earnings Date,daysSinceLastDividend,BBP,Exponential Moving Average,day1,day2,day3,day4,close on day 0,close on day 1,close on day 2,close on day 3,close on day 4
35,AGCO,AGCO Corporation,NYSE,Capital Goods,Industrial Machinery/Components,0.64,1597276800.0,0,0.0,0.0,0.0,4.0,2020-07-29,0.08,1.11,+1221.43,2020-10-27,-15.0,0.8119234148579564,0.7581861344498944,1.0,1.0,1.0,0.0,63.10222244262695,63.521305084228516,63.26187515258789,63.26187515258789,61.9247932434082
36,A,"Agilent Technologies, Inc.",NYSE,Capital Goods,Biotechnology: Laboratory Analytical Instruments,0.72,1593388800.0,0,0.0,2.0,0.0,3.0,2020-08-17,0.66,0.78,+17.65,2020-11-23,49.0,0.29706866581135377,1.1975144163679485,0.0,1.0,1.0,1.0,97.13999938964844,96.30000305175781,97.62999725341797,98.7699966430664,97.37000274658203
37,AEM,Agnico Eagle Mines Limited,NYSE,Basic Industries,Precious Metals,0.8,1606176000.0,0,0.0,1.0,0.0,0.0,2020-07-28,0.2,0.18,-11.33,,-119.0,1.0106499856357374,1.1090010391168028,1.0,1.0,1.0,1.0,68.71647644042969,69.8037338256836,68.98579406738281,71.61914825439453,73.93330383300781
38,AL,Air Lease Corporation,NYSE,Technology,Diversified Commercial Services,0.6,1599696000.0,0,0.0,1.0,0.0,0.0,2020-08-05,1.06,1.26,+19.21,2020-11-05,-36.0,-0.2855250888770338,0.6081311302289742,0.0,0.0,0.0,1.0,27.009977340698242,26.572086334228516,26.094385147094727,26.980121612548828,27.418012619018555
39,APD,"Air Products and Chemicals, Inc.",NYSE,Basic Industries,Major Chemicals,5.36,1601424000.0,0,0.0,6.0,0.0,2.0,2020-07-22,1.99,2.01,+1.16,2020-11-05,-70.0,0.8585239977525743,1.1180670532211696,1.0,1.0,1.0,1.0,281.9700012207031,287.19000244140625,294.0,290.8699951171875,290.3900146484375
40,ALG,"Alamo Group, Inc.",NYSE,Capital Goods,Industrial Machinery/Components,0.52,1594771200.0,0,0.0,1.0,0.0,0.0,2020-07-28,0.81,1.06,+31.35,2020-10-28,13.0,0.4806964880137154,0.8758366518264464,1.0,1.0,1.0,1.0,101.76000213623047,101.86000061035156,103.13999938964844,101.98999786376953,102.91000366210938
41,AGI,Alamos Gold Inc.,NYSE,Basic Industries,Precious Metals,0.06,1600128000.0,0,0.0,0.0,0.0,0.0,2020-07-28,0.03,0.03,+3.45,,-49.0,0.8500395717526984,1.7999134015891967,0.0,0.0,0.0,1.0,11.133537292480469,11.073626518249512,10.684202194213867,10.933833122253418,11.413125038146973
42,ALK,"Alaska Air Group, Inc.",NYSE,Transportation,Air Freight/Delivery Services,,1581638400.0,0,0.0,2.0,0.0,1.0,2020-07-22,-3.73,-3.54,+5.17,2020-10-22,159.0,1.1536107577339907,0.539082990819046,0.0,0.0,0.0,0.0,38.7599983215332,37.279998779296875,37.0,35.88999938964844,36.20000076293945
43,AIN,Albany International Corporation,NYSE,Basic Industries,Textiles,0.76,1599177600.0,0,0.0,0.0,0.0,1.0,2020-07-28,0.67,1.09,+62.2,2020-10-27,-38.0,-0.43678222951688783,0.6495214681322711,1.0,1.0,0.0,1.0,51.791019439697266,52.42869186401367,52.05007553100586,51.78105545043945,51.86076354980469
44,ALB,Albemarle Corporation,NYSE,Basic Industries,Major Chemicals,1.54,1600300800.0,0,0.0,2.0,2.0,5.0,2020-08-04,0.73,0.86,+18.13,2020-11-04,-44.0,0.09296911069962153,1.2879981045718547,1.0,0.0,0.0,0.0,83.69999694824219,83.83000183105469,83.0,82.45999908447266,83.33000183105469
45,AA,Alcoa Corporation,NYSE,Basic Industries,Aluminum,,0.0,0,0.0,3.0,0.0,5.0,2020-07-14,-0.38,-0.02,+94.81,2020-10-14,0.0,-0.22188521123103444,0.5621293827191971,0.0,0.0,1.0,1.0,11.229999542236328,11.09000015258789,10.520000457763672,11.40999984741211,11.510000228881836
46,ALC,Alcon Inc.,NYSE,Health Care,Ophthalmic Goods,,0.0,0,0.0,0.0,0.0,0.0,2020-08-17,-0.14,-0.21,-45.83,,0.0,0.24485010674877739,1.0980707640934861,1.0,1.0,1.0,1.0,61.27000045776367,61.79999923706055,62.18000030517578,61.959999084472656,61.529998779296875
47,ALEX,"Alexander & Baldwin, Inc.",NYSE,Consumer Services,Real Estate Investment Trusts,0.76,1583452800.0,0,0.0,0.0,0.0,0.0,2020-08-05,-0.02,-0.07,-250,,152.0,-0.3787960740782829,0.5678060282481185,0.0,0.0,0.0,1.0,12.0600004196167,11.9399995803833,11.819999694824219,11.75,12.149999618530273
48,AQN,Algonquin Power & Utilities Corp.,NYSE,Public Utilities,Electric Utilities: Central,0.62,1601337600.0,0,0.0,0.0,0.0,2.0,2020-08-12,0.12,0.09,-23.08,,-48.0,0.3228899621999928,1.0025073246782314,0.0,1.0,1.0,0.0,13.6899995803833,13.59000015258789,13.729999542236328,13.739999771118164,13.59000015258789
49,BABA,Alibaba Group Holding Limited,NYSE,Miscellaneous,Business Services,,0.0,0,0.0,3.0,0.0,1.0,2020-08-19,13.77,14.82,+7.59,2020-10-30,0.0,0.16005904551743746,1.2685900090535478,0.0,0.0,1.0,1.0,255.19000244140625,253.72000122070312,253.97000122070312,256.9599914550781,259.20001220703125
50,Y,Alleghany Corporation,NYSE,Finance,Property-Casualty Insurers,,543542400.0,0,0.0,1.0,0.0,0.0,2020-08-03,4.36,0.86,-80.28,2020-11-03,12186.0,0.47888157324318414,0.6678352450063508,0.0,1.0,0.0,0.0,524.8099975585938,518.2000122070312,530.5,520.8599853515625,522.3200073242188
51,ATI,Allegheny Technologies Incorporated,NYSE,Basic Industries,Steel/Iron Ore,,1471305600.0,0,0.0,0.0,1.0,0.0,2020-08-03,-0.12,-0.02,+82.91,2020-10-29,1448.0,-0.7016580442288824,0.4191240337154627,0.0,0.0,0.0,0.0,9.25,9.0600004196167,9.170000076293945,9.0600004196167,8.6899995803833
52,ALLE,Allegion plc,NYSE,Consumer Services,Diversified Commercial Services,1.28,1600128000.0,0,0.0,0.0,1.0,5.0,2020-07-22,0.84,0.92,+9,2020-10-22,-55.0,1.044199773451682,0.8689805654575435,1.0,1.0,1.0,1.0,106.45527648925781,107.06330871582031,106.50511169433594,107.18291473388672,109.46552276611328
53,ALE,"Allete, Inc.",NYSE,Public Utilities,Power Generation,2.47,1597276800.0,0,0.0,0.0,1.0,1.0,2020-08-04,0.67,0.39,-41.62,2020-11-04,-9.0,0.31135809240824697,0.7395452964095945,1.0,1.0,1.0,1.0,58.34095001220703,59.18202590942383,58.91486358642578,58.6773796081543,59.06328582763672
54,ADS,Alliance Data Systems Corporation,NYSE,Miscellaneous,Business Services,0.84,1597276800.0,0,0.0,4.0,0.0,2.0,2020-07-22,1.08,1.86,+72.22,2020-10-22,-22.0,-0.12525223743452063,0.42176348348301307,1.0,0.0,0.0,0.0,43.58782196044922,44.03584671020508,42.323394775390625,39.943885803222656,42.084449768066406
55,AWF,Alliance World Dollar Government Fund II,NYSE,,,0.79,1599091200.0,0,0.0,0.0,0.0,0.0,2020-08-28,-,-,-,2020-11-27,-6.0,0.32246546424336103,0.9443510126996766,1.0,1.0,1.0,1.0,10.724844932556152,10.814302444458008,10.804362297058105,10.774543762207031,10.794422149658203
56,AB,AllianceBernstein Holding L.P.,NYSE,Finance,Investment Managers,2.44,1596153600.0,0,0.0,1.0,0.0,1.0,2020-07-22,0.61,0.61,-0.33,2020-10-22,-9.0,1.1570547332412402,0.9937790302254493,0.0,0.0,0.0,1.0,28.040672302246094,27.972137451171875,27.668624877929688,27.453229904174805,28.246278762817383
57,NFJ,"AllianzGI Dividend, Interest & Premium Strategy Fu",NYSE,Finance,Finance: Consumer Services,0.9,1599782400.0,0,0.0,0.0,0.0,0.0,2020-06-29,-,-,-,2020-09-21,-74.0,0.11979214898001368,0.9264477027018088,1.0,0.0,0.0,0.0,10.969321250915527,11.008567810058594,10.841771125793457,10.910451889038086,10.74365520477295
58,ALSN,"Allison Transmission Holdings, Inc.",NYSE,Capital Goods,Auto Parts:O.E.M.,0.68,1597968000.0,0,0.0,1.0,0.0,1.0,2020-08-03,0.17,0.29,+70.59,2020-10-28,-18.0,0.6976579497277595,0.7731862773506739,0.0,1.0,1.0,0.0,37.96904373168945,37.78989791870117,38.34724044799805,37.988948822021484,37.18279266357422
59,ALL,Allstate Corporation (The),NYSE,Finance,Property-Casualty Insurers,2.16,1598486400.0,0,0.0,0.0,0.0,3.0,2020-08-03,1.55,2.46,+58.81,2020-11-04,-24.0,0.10454003370216168,0.8379137353887043,0.0,1.0,0.0,1.0,92.16179656982422,91.73429107666016,93.4542465209961,91.54540252685547,93.84198760986328
60,ALLY,Ally Financial Inc.,NYSE,Finance,Major Banks,0.76,1596067200.0,0,0.0,7.0,1.0,2.0,2020-07-16,0.28,0.61,+121.01,2020-10-14,-14.0,-0.45018001420055115,0.6235576309154999,1.0,1.0,1.0,1.0,18.87950897216797,19.9399356842041,20.336355209350586,20.633668899536133,21.71391487121582
61,PINE,"Alpine Income Property Trust, Inc.",NYSE,Consumer Services,Real Estate Investment Trusts,0.8,1600041600.0,0,0.0,0.0,0.0,0.0,2020-07-21,-,0.03,-,,-55.0,-0.5297605309958777,0.8383084359919001,1.0,1.0,1.0,1.0,13.949946403503418,14.926640510559082,14.561613082885742,14.522150993347168,14.453091621398926
62,ALTG,Alta Equipment Group Inc.,NYSE,Capital Goods,Industrial Machinery/Components,,0.0,0,0.0,1.0,0.0,0.0,2020-08-12,-0.09,-0.14,-47.37,,0.0,0.19032382315138846,0.7476861451935631,0.0,0.0,1.0,1.0,7.5,7.440000057220459,7.480000019073486,7.699999809265137,8.010000228881836
63,AYX,"Alteryx, Inc.",NYSE,Technology,Computer Software: Prepackaged Software,,0.0,0,0.0,6.0,0.0,0.0,2020-08-05,-0.14,0.02,+114.29,2020-10-29,0.0,0.23893652860923129,1.4963592875665532,1.0,1.0,1.0,1.0,172.27000427246094,173.49000549316406,175.49000549316406,177.57000732421875,176.27999877929688
64,ATUS,"Altice USA, Inc.",NYSE,Consumer Services,Television Services,,1528329600.0,0,0.0,1.0,0.0,2.0,2020-07-29,0.15,0.19,+24.18,2020-11-03,783.0,0.5882236871698392,0.9329554451659513,0.0,0.0,1.0,0.0,24.350000381469727,24.1200008392334,24.09000015258789,24.510000228881836,24.260000228881836
65,MO,Altria Group,NYSE,Consumer Non-Durables,Farming/Seeds/Milling,3.44,1600041600.0,0,0.0,2.0,0.0,2.0,2020-07-27,1.06,1.09,+3.12,2020-10-30,-49.0,0.5013449573988646,0.8645776798421994,1.0,1.0,1.0,1.0,40.063663482666016,40.40675735473633,40.524391174316406,40.7596549987793,41.02432632446289
66,AMBC,"Ambac Financial Group, Inc.",NYSE,Finance,Property-Casualty Insurers,,0.0,0,0.0,0.0,0.0,0.0,2020-08-05,-0.61,-0.52,+15.17,2020-11-04,0.0,-0.29296683696323006,0.6436599483165314,0.0,0.0,0.0,0.0,13.199999809265137,12.84000015258789,12.800000190734863,13.039999961853027,12.989999771118164
67,AMBC,"Ambac Financial Group, Inc.",Nasdaq,Finance,Property-Casualty Insurers,,0.0,0,0.0,0.0,0.0,0.0,2020-08-05,-0.61,-0.52,+15.17,2020-11-04,0.0,-0.29296683696323006,0.6436599483165314,0.0,0.0,0.0,0.0,13.199999809265137,12.84000015258789,12.800000190734863,13.039999961853027,12.989999771118164
68,ABEV,Ambev S.A.,NYSE,Consumer Non-Durables,Beverages (Production/Distribution),0.12,1576800000.0,0,0.0,0.0,0.0,0.0,2020-07-30,0.01,0.02,+45.45,,223.0,0.4434888038569855,0.6646407852626002,1.0,1.0,1.0,1.0,2.7899999618530273,2.869999885559082,2.990000009536743,2.930000066757202,2.9000000953674316
69,AMC,"AMC Entertainment Holdings, Inc.",NYSE,Consumer Services,Movies/Entertainment,0.12,1583452800.0,0,0.0,0.0,2.0,4.0,2020-08-05,-4.31,-5.38,-24.8,2020-11-05,152.0,-0.24810184252432615,0.5208613786201007,0.0,0.0,0.0,0.0,4.159999847412109,4.119999885559082,4.039999961853027,4.110000133514404,4.099999904632568
70,AMCR,Amcor plc,NYSE,Consumer Durables,Miscellaneous manufacturing industries,0.46,1599004800.0,0,0.0,0.0,0.0,0.0,2020-08-17,0.19,0.19,-1.04,,-16.0,1.0909354923691406,1.078798993842691,0.0,1.0,1.0,1.0,10.986433029174805,10.966636657714844,11.07551097869873,11.085409164428711,11.085409164428711
71,AEE,Ameren Corporation,NYSE,Public Utilities,Power Generation,1.98,1599523200.0,0,0.0,2.0,0.0,2.0,2020-08-05,0.87,0.98,+12.13,2020-11-04,-34.0,0.6362939518964308,1.0626609900709059,0.0,1.0,0.0,1.0,79.64754486083984,79.05130767822266,79.73697662353516,78.78299713134766,81.67475891113281
72,AMX,"America Movil, S.A.B. de C.V.",NYSE,Public Utilities,Telecommunications Equipment,0.34,1592352000.0,0,0.0,1.0,0.0,0.0,2020-07-13,0.32,0.26,-18.24,,26.0,0.13276700816741016,0.8864185649330233,0.0,0.0,0.0,0.0,13.4399995803833,12.8100004196167,12.760000228881836,12.300000190734863,12.40999984741211
73,AAT,"American Assets Trust, Inc.",NYSE,Consumer Services,Real Estate Investment Trusts,1.0,1599609600.0,0,0.0,2.0,0.0,1.0,2020-07-27,0.11,0.13,+18.18,2020-10-27,-44.0,-1.1005351811521298,0.5705432861838968,1.0,1.0,1.0,1.0,24.85791015625,25.442218780517578,25.937397003173828,25.927492141723633,25.323375701904297
74,AXL,"American Axle & Manufacturing Holdings, Inc.",NYSE,Capital Goods,Auto Parts:O.E.M.,,1228348800.0,0,0.0,0.0,0.0,2.0,2020-07-30,-1.98,-1.79,+9.69,2020-10-30,4256.0,0.7392110699148305,0.7530764380308179,0.0,1.0,1.0,1.0,7.760000228881836,7.489999771118164,7.860000133514404,7.860000133514404,8.010000228881836
75,AEO,"American Eagle Outfitters, Inc.",NYSE,Consumer Services,Clothing/Shoe/Accessory Stores,0.14,1617840000.0,0,0.0,2.0,0.0,0.0,2020-09-08,-0.16,-0.03,+81.01,2020-12-09,-212.0,1.0385783409349425,0.8066755900033596,1.0,0.0,1.0,1.0,12.779999732971191,13.010000228881836,12.609999656677246,12.859999656677246,13.199999809265137
76,AEP,"American Electric Power Company, Inc.",NYSE,Public Utilities,Electric Utilities: Central,2.8,1596758400.0,0,0.0,4.0,0.0,0.0,2020-08-05,1.06,1.08,+1.79,2020-10-22,-2.0,-0.022441408510706397,0.9419488335582846,1.0,1.0,1.0,1.0,84.10468292236328,85.36426544189453,86.16761779785156,85.06671905517578,84.83860778808594
77,AEL,American Equity Investment Life Holding Company,NYSE,Finance,Life Insurance,0.3,1575244800.0,0,0.0,0.0,0.0,2.0,2020-08-04,1.16,1.01,-12.86,2020-11-04,246.0,0.18531065899039048,0.8378767716127726,1.0,1.0,1.0,1.0,25.059999465942383,25.899999618530273,25.3799991607666,25.450000762939453,26.049999237060547
78,AXP,American Express Company,NYSE,Finance,Finance: Consumer Services,1.72,1593561600.0,0,0.0,4.0,2.0,6.0,2020-07-23,-0.11,0.29,+354.39,2020-10-16,22.0,0.13275322260290578,0.8105298478655159,0.0,0.0,1.0,1.0,96.31999969482422,95.18000030517578,94.0,96.33000183105469,96.54000091552734
79,AFG,"American Financial Group, Inc.",NYSE,Finance,Property-Casualty Insurers,2.0,1594684800.0,0,0.0,0.0,0.0,1.0,2020-08-03,1.44,1.05,-26.93,2020-10-27,20.0,-0.16609213335758824,0.5598972525818963,0.0,1.0,1.0,1.0,59.9900016784668,59.66999816894531,61.93000030517578,60.79999923706055,60.77000045776367
80,AFGD,"American Financial Group, Inc.",NYSE,Finance,Property-Casualty Insurers,,0.0,0,0.0,0.0,0.0,0.0,2020-08-03,1.44,1.05,-26.93,,0.0,0.7615605853005314,,0.0,0.0,0.0,1.0,26.440000534057617,26.229999542236328,26.25,26.399999618530273,26.549999237060547
81,AMH,American Homes 4 Rent,NYSE,Consumer Services,Real Estate Investment Trusts,0.2,1600041600.0,0,0.0,3.0,0.0,1.0,2020-08-05,0.03,0.05,+78.57,2020-11-05,-40.0,1.0178042856192595,1.0436509313073699,1.0,1.0,1.0,1.0,28.500259399414062,28.819704055786133,28.94947624206543,28.65998077392578,29.11918067932129
82,ARL,"American Realty Investors, Inc.",NYSE,Finance,Real Estate,,0.0,0,0.0,0.0,0.0,0.0,2020-08-14,-,-,-,,0.0,-0.08706816199500242,0.732476703578598,0.0,0.0,0.0,0.0,9.649999618530273,9.489999771118164,9.380000114440918,9.050000190734863,9.300000190734863
83,AMT,American Tower Corporation (REIT),NYSE,Consumer Services,Real Estate Investment Trusts,4.33,1600992000.0,0,0.0,3.0,0.0,2.0,2020-07-29,1.03,1,-3.38,2020-10-29,-58.0,-0.0495276004953552,1.228371728104077,0.0,0.0,1.0,1.0,259.0400085449219,257.8999938964844,256.3299865722656,260.30999755859375,266.79998779296875
84,AVD,American Vanguard Corporation,NYSE,Basic Industries,Agricultural Chemicals,,1585094400.0,0,0.0,0.0,0.0,0.0,2020-08-05,0.11,0.13,+18.18,,133.0,0.5670909211032549,0.8456653046680128,0.0,0.0,0.0,1.0,13.779999732971191,13.550000190734863,13.460000038146973,13.729999542236328,13.819999694824219
85,AWK,American Water Works,NYSE,Public Utilities,Water Supply,2.2,1597104000.0,0,0.0,0.0,1.0,1.0,2020-08-04,0.96,0.97,+0.83,2020-10-28,-7.0,0.736802831029369,1.1571203134173347,1.0,1.0,1.0,1.0,144.82382202148438,147.4441375732422,146.08914184570312,146.72679138183594,146.51756286621094
86,COLD,Americold Realty Trust,NYSE,Consumer Services,Real Estate Investment Trusts,0.84,1601337600.0,0,0.0,2.0,0.0,0.0,2020-08-05,0.14,0.16,+11.89,2020-11-05,-55.0,1.0921465540717632,1.0373618812331888,0.0,0.0,0.0,1.0,40.45000076293945,40.349998474121094,40.349998474121094,40.22999954223633,40.959999084472656
87,AMP,"AMERIPRISE FINANCIAL SERVICES, LLC",NYSE,Finance,Investment Managers,4.16,1596758400.0,0,0.0,4.0,0.0,2.0,2020-07-28,2.46,2.64,+7.27,2020-10-21,-10.0,1.0587557266123788,0.9386584893186736,1.0,0.0,0.0,0.0,156.28012084960938,156.9059295654297,155.7635955810547,154.2239227294922,155.29672241210938
88,ABC,AmerisourceBergen Corporation (Holding Co),NYSE,Health Care,Other Pharmaceuticals,1.68,1597363200.0,0,0.0,2.0,1.0,2.0,2020-08-04,1.57,1.85,+17.76,2020-11-05,-10.0,0.20661486216803981,1.1627063679124263,1.0,1.0,0.0,1.0,101.69253540039062,102.88762664794922,101.75228881835938,99.78038787841797,104.05284881591797
89,AMN,AMN Healthcare Services Inc,NYSE,Technology,Professional Services,,0.0,0,0.0,4.0,0.0,1.0,2020-08-05,0.64,0.83,+30.3,2020-10-29,0.0,0.7697672607233564,0.8460175895578265,0.0,0.0,0.0,0.0,55.45000076293945,55.279998779296875,54.939998626708984,54.79999923706055,55.11000061035156
90,AMRX,"Amneal Pharmaceuticals, Inc.",NYSE,Health Care,Major Pharmaceuticals,,0.0,0,0.0,1.0,0.0,2.0,2020-08-05,0.1,0.13,+34.02,,0.0,-0.04792071535484687,1.2158688193919862,0.0,0.0,1.0,1.0,4.550000190734863,4.360000133514404,4.329999923706055,4.710000038146973,4.659999847412109
91,AP,Ampco-Pittsburgh Corporation,NYSE,Capital Goods,Fluid Controls,,1491868800.0,0,0.0,0.0,0.0,0.0,2020-08-04,-0.48,0.05,+110.42,,1211.0,-0.25887816315582507,0.8615009611103517,0.0,1.0,1.0,0.0,2.9100000858306885,2.890000104904175,2.9600000381469727,2.930000066757202,2.869999885559082
92,APH,Amphenol Corporation,NYSE,Capital Goods,Electrical Products,1.0,1600041600.0,0,0.0,2.0,0.0,2.0,2020-07-21,0.63,0.81,+29.6,2020-10-21,-55.0,0.41540597693886105,0.9358601080998905,1.0,1.0,1.0,1.0,97.16651916503906,100.19922637939453,100.66810607910156,101.77543640136719,101.23674011230469
93,AXR,AMREP Corporation,NYSE,Consumer Services,Newspapers/Magazines,,1186531200.0,0,0.0,0.0,0.0,0.0,2020-09-08,-,-,-,,4780.0,-0.5310362599374244,0.7781111134423152,1.0,1.0,1.0,0.0,4.710000038146973,4.75,4.78000020980835,4.840000152587891,4.630000114440918
94,AME,"AMTEK, Inc.",NYSE,Consumer Durables,Metal Fabrications,0.72,1599782400.0,0,0.0,4.0,0.0,2.0,2020-08-03,0.72,0.84,+16.5,2020-10-29,-39.0,0.5242780942995933,0.9250787344128638,0.0,1.0,1.0,1.0,92.87928771972656,91.91106414794922,94.17689514160156,93.72772216796875,93.07891845703125
95,PLAN,"Anaplan, Inc.",NYSE,Technology,Computer Software: Prepackaged Software,,0.0,0,0.0,2.0,0.0,1.0,2020-08-25,-0.12,-0.04,+66.94,2020-11-19,0.0,1.1729063350138467,0.8550507244387684,0.0,0.0,1.0,0.0,48.18000030517578,47.630001068115234,48.09000015258789,48.90999984741211,47.5099983215332
96,AU,AngloGold Ashanti Limited,NYSE,Basic Industries,Precious Metals,0.09,1583971200.0,0,0.0,1.0,0.0,0.0,2020-08-06,0.95,0.63,-33.33,,147.0,-0.007334893643198565,1.709285045975526,0.0,0.0,1.0,1.0,32.40999984741211,32.189998626708984,31.510000228881836,32.7599983215332,32.779998779296875
97,BUD,Anheuser-Busch Inbev SA,NYSE,Consumer Non-Durables,Beverages (Production/Distribution),1.45,1591660800.0,0,0.0,0.0,0.0,2.0,2020-07-29,0.24,0.46,+93.28,,50.0,0.5730644958140443,0.6702578086173688,1.0,1.0,0.0,1.0,54.470001220703125,54.54999923706055,54.529998779296875,54.08000183105469,55.63999938964844
98,NLY,Annaly Capital Management Inc,NYSE,Consumer Services,Real Estate Investment Trusts,0.88,1601337600.0,0,0.0,4.0,0.0,2.0,2020-07-28,0.22,0.27,+21.08,2020-10-28,-63.0,0.9982010066140816,0.8069395497067681,1.0,0.0,0.0,1.0,7.179999828338623,7.230000019073486,7.170000076293945,7.150000095367432,7.269999980926514
99,AM,Antero Midstream Corporation,NYSE,Public Utilities,Natural Gas Distribution,1.23,1595980800.0,0,0.0,0.0,0.0,0.0,2020-07-28,0.22,0.18,-16.28,2020-10-27,-1.0,0.9541860278158923,1.411919961671732,0.0,0.0,0.0,0.0,5.806705474853516,5.645671367645264,5.674088954925537,5.683561325073242,5.475164413452148
100,AR,Antero Resources Corporation,NYSE,Energy,Oil & Gas Production,,0.0,0,0.0,0.0,4.0,3.0,2020-07-28,-0.16,-0.37,-128.4,2020-10-27,0.0,0.13558532552280872,1.3886096942112018,0.0,1.0,1.0,1.0,2.7899999618530273,2.690000057220459,2.880000114440918,2.9000000953674316,2.7899999618530273
101,ANTM,"Anthem, Inc.",NYSE,Health Care,Medical Specialities,3.8,1599609600.0,0,0.0,3.0,0.0,2.0,2020-07-28,8.88,9.2,+3.66,2020-10-28,-43.0,0.3308889430278671,0.9219983946104963,1.0,1.0,1.0,0.0,264.76531982421875,267.1368713378906,268.9703369140625,269.5283203125,263.05145263671875
102,AON,Aon plc,NYSE,Finance,Specialty Insurers,1.76,1596153600.0,0,0.0,3.0,0.0,2.0,2020-07-30,1.93,1.96,+1.61,2020-10-26,-1.0,0.806958269479463,0.9873096824057606,0.0,0.0,0.0,0.0,206.93011474609375,206.7305450439453,206.58087158203125,205.3035888671875,205.36346435546875
103,APG,APi Group Corporation,NYSE,Basic Industries,Engineering & Construction,,0.0,0,0.0,0.0,0.0,0.0,2020-08-11,0.12,0.32,+160.16,,0.0,0.7099915359024754,,1.0,0.0,1.0,1.0,14.430000305175781,14.449999809265137,14.40999984741211,14.680000305175781,14.720000267028809
104,ARI,Apollo Commercial Real Estate Finance,NYSE,Consumer Services,Real Estate Investment Trusts,1.4,1593388800.0,0,0.0,0.0,0.0,1.0,2020-07-29,0.29,-0.07,-124.14,2020-10-21,30.0,0.4166874789620617,0.576323938495908,0.0,0.0,0.0,0.0,9.630000114440918,9.4399995803833,9.130000114440918,9.0600004196167,9.3100004196167
105,APO,"Apollo Global Management, Inc",NYSE,Finance,Investment Managers,1.96,1597622400.0,0,0.0,3.0,0.0,6.0,2020-07-29,0.48,0.46,-3.56,2020-10-29,-19.0,0.8720175773680562,1.203234513068303,0.0,0.0,0.0,0.0,52.64554214477539,52.061580657958984,51.487518310546875,51.59639358520508,51.59639358520508
106,APLE,"Apple Hospitality REIT, Inc.",NYSE,Consumer Services,Real Estate Investment Trusts,,1583193600.0,0,0.0,0.0,0.0,1.0,2020-08-05,-0.29,-0.35,-18.64,2020-11-02,155.0,0.10877203928703341,0.5746133974614661,0.0,0.0,0.0,1.0,9.119999885559082,8.920000076293945,8.819999694824219,8.65999984741211,9.130000114440918
107,AIT,"Applied Industrial Technologies, Inc.",NYSE,Consumer Durables,Industrial Specialties,1.28,1597276800.0,0,0.0,1.0,0.0,0.0,2020-08-11,0.68,0.8,+17.65,2020-10-28,-2.0,0.34280869514349366,1.0023383133771626,1.0,1.0,1.0,1.0,63.837276458740234,65.66859436035156,64.9022216796875,66.94255065917969,68.34589385986328
108,ATR,"AptarGroup, Inc.",NYSE,Consumer Non-Durables,Plastic Products,1.44,1595894400.0,0,0.0,0.0,0.0,0.0,2020-07-29,0.67,0.8,+19.4,2020-10-29,1.0,0.5464763933684149,1.0340158857614585,0.0,1.0,1.0,0.0,118.14405059814453,118.08423614501953,118.49299621582031,119.48999786376953,118.05000305175781
109,APTV,Aptiv PLC,NYSE,Capital Goods,Auto Parts:O.E.M.,,1580774400.0,0,0.0,7.0,0.0,0.0,2020-07-29,-1.37,-1.1,+19.83,2020-10-28,176.0,0.804875210769227,0.8492073808250875,0.0,0.0,1.0,0.0,82.72000122070312,82.33000183105469,82.25,83.55000305175781,82.16999816894531
110,ARMK,Aramark,NYSE,Consumer Services,Restaurants,0.44,1597708800.0,0,0.0,1.0,0.0,5.0,2020-08-03,-0.67,-0.7,-4.95,2020-11-17,-15.0,-0.1943490154646475,0.5135304275903123,1.0,1.0,0.0,0.0,21.960180282592773,22.01991081237793,22.467872619628906,21.950225830078125,21.02443504333496
111,ABR,Arbor Realty Trust,NYSE,Consumer Services,Real Estate Investment Trusts,1.24,1597363200.0,0,0.0,2.0,0.0,0.0,2020-07-30,0.27,0.4,+49.25,2020-10-30,-15.0,0.1973176111188166,0.6070809073648676,1.0,1.0,1.0,1.0,8.600872993469238,8.620330810546875,8.630061149597168,9.116535186767578,9.106805801391602
112,ARC,"ARC Document Solutions, Inc.",NYSE,Consumer Services,Professional Services,0.04,1588118400.0,0,0.0,0.0,0.0,0.0,2020-08-04,-,-,-,2020-11-04,97.0,-0.21865658083968412,0.8562529162505776,1.0,1.0,1.0,1.0,0.8999999761581421,1.149999976158142,1.0099999904632568,0.9800000190734863,1.0700000524520874
113,MT,ArcelorMittal,NYSE,Basic Industries,Steel/Iron Ore,,1557964800.0,0,0.0,3.0,0.0,0.0,2020-07-29,-0.5,-0.3,+40,,440.0,0.2816607080005938,0.6581920620857009,1.0,0.0,1.0,0.0,11.489999771118164,11.510000228881836,11.470000267028809,11.510000228881836,11.149999618530273
114,ARCH,"Arch Resources, Inc.",NYSE,Energy,Coal Mining,,1583107200.0,0,0.0,0.0,0.0,0.0,2020-07-27,-2.55,-3.21,-26.03,,147.0,-0.540833930032212,0.39345879165746445,1.0,1.0,1.0,1.0,28.110000610351562,28.989999771118164,28.34000015258789,29.40999984741211,30.559999465942383
